iter	Logloss
141	0.01264452294
142	0.01247375776
143	0.01232600609
144	0.01219471569
145	0.0121137742
146	0.0119951793
147	0.01190930261
148	0.01172916152
149	0.01157490359
150	0.01150156889
151	0.01133829415
152	0.01120959879
153	0.01116748584
154	0.01113530999
155	0.01102833751
156	0.01090779183
157	0.01082935838
158	0.01069593847
159	0.01061609071
160	0.01051802713
161	0.01043331487
162	0.01028844353
163	0.01009209699
164	0.009940252729
165	0.009866333526
166	0.009711020339
167	0.009581116959
168	0.009495564352
169	0.009422651742
170	0.009329528382
171	0.009240393345
172	0.009143219903
173	0.00906951917
174	0.009005898445
175	0.008957056375
176	0.008914844662
177	0.008820314994
178	0.008686099022
179	0.008568966986
180	0.008474735788
181	0.008407322932
182	0.008348002523
183	0.008284713212
184	0.008184409985
185	0.008090604206
186	0.008042949193
187	0.007987398813
188	0.007914447613
189	0.007913723622
190	0.007826569263
191	0.007692193536
192	0.007592138185
193	0.007520632236
194	0.0074555
195	0.007423829826
196	0.00734934537
197	0.007299463678
198	0.007251081221
199	0.007127618696
200	0.007021684744
201	0.006975826869
202	0.006908081011
203	0.006822322887
204	0.006754393527
205	0.006680062755
206	0.00661981356
207	0.006557866524
208	0.006539007445
209	0.006472462985
210	0.006464667984
211	0.006433698205
212	0.00642878709
213	0.006371470194
214	0.006258662034
215	0.006211613593
216	0.006162152707
217	0.006134048789
218	0.006062327612
219	0.005992377753
220	0.005940448051
221	0.005871656195
222	0.005822973347
223	0.005723997547
224	0.005687092223
225	0.00563070227
226	0.005587229204
227	0.005523128663
228	0.005467215636
229	0.00545111352
230	0.005407308561
231	0.005385286061
232	0.00532687991
233	0.005280217979
234	0.005223381161
235	0.005182390893
236	0.005167820119
237	0.005098417266
238	0.005066354943
239	0.005014281477
240	0.004966733303
241	0.00494468022
242	0.004907769937
243	0.004881993307
244	0.004835103153
245	0.004796214297
246	0.004772668104
247	0.004724365276
248	0.004685314846
249	0.004648690383
250	0.004577678077
251	0.004541387688
252	0.00452123375
253	0.004473842623
254	0.004423217271
255	0.00438618131
256	0.004344567456
257	0.004301915472
258	0.004286871037
259	0.004254056088
260	0.004219460824
261	0.004192853147
262	0.004147749576
263	0.004121333336
264	0.004084360767
265	0.004058438415
266	0.0040218705
267	0.004004040641
268	0.003966950816
269	0.003950449788
270	0.003929952748
271	0.003906204495
272	0.003881590938
273	0.003851636801
274	0.003832511748
275	0.00381164544
276	0.003792009879
277	0.003762182113
278	0.003736321213
279	0.003706222862
280	0.003680054948
281	0.003662871773
282	0.003625529254
283	0.003589836965
284	0.003571644039
285	0.003549772819
286	0.003532097917
287	0.003507329205
288	0.00347172052
289	0.003451118298
290	0.003431281258
291	0.003403553001
292	0.003391109179
293	0.003349591081
294	0.003336079904
295	0.003327654737
296	0.003305115786
297	0.003272500774
298	0.003209120365
299	0.003193935024
300	0.003177409859
301	0.003152262739
302	0.00312704851
303	0.003108733647
304	0.003086192299
305	0.003058947476
306	0.003033089485
307	0.003014427661
308	0.002980336758
309	0.00296223728
310	0.00293070641
311	0.002898058381
312	0.002874952918
313	0.002858698179
314	0.002843494966
315	0.002832867569
316	0.002809037685
317	0.00280083022
318	0.002771746865
319	0.002761178429
320	0.002747744178
321	0.002728188426
322	0.002712098729
323	0.002693517484
324	0.002676609946
325	0.002662906462
326	0.002653691359
327	0.002639959454
328	0.002624440271
329	0.002614480183
330	0.002601893525
331	0.002579372355
332	0.00257568217
333	0.002559887957
334	0.002530172148
335	0.002518592464
336	0.002496002699
337	0.002487826988
338	0.002480524016
339	0.002462268063
340	0.002449450464
341	0.002433731151
342	0.002425365621
343	0.002416993452
344	0.002408024724
345	0.002394893958
346	0.002381579237
347	0.00237087937
348	0.002352983899
349	0.002346193038
350	0.002332944297
351	0.00232305832
352	0.002308333454
353	0.002296548977
354	0.002288061354
355	0.002274376658
356	0.002262607219
357	0.002248295805
358	0.002227048996
359	0.002211061166
360	0.002195352725
361	0.002184618734
362	0.002177566346
363	0.00217127013
364	0.00215330021
365	0.00214933892
366	0.002145868623
367	0.002138823662
368	0.002113483805
369	0.002105329348
370	0.002098426871
371	0.002089482171
372	0.00207729977
373	0.002070410859
374	0.002058691226
375	0.002040160275
376	0.002021038725
377	0.002018664869
378	0.00200803252
379	0.00199566583
380	0.00198340011
381	0.001971053918
382	0.001967845555
383	0.001966429665
384	0.001957957283
385	0.00194296277
386	0.001936650522
387	0.001932122016
388	0.00191140307
389	0.001897787834
390	0.001893036964
391	0.001879038477
392	0.001870318619
393	0.001854294244
394	0.001842467478
395	0.001833905958
396	0.001828337416
397	0.001819897756
398	0.001812048499
399	0.00180422896
400	0.001787992289
401	0.001771491231
402	0.001759065884
403	0.001751981773
404	0.001740792779
405	0.001734210855
406	0.001730490245
407	0.001726200457
408	0.00171135357
409	0.001706299432
410	0.0016925107
411	0.001687027025
412	0.001676488877
413	0.001664458678
414	0.00165764062
415	0.001649463791
416	0.001643865244
417	0.001638342186
418	0.001630645429
419	0.001620924633
420	0.001611951413
421	0.001604878583
422	0.001594655686
423	0.001581715563
424	0.001568614698
425	0.001562800479
426	0.001553677163
427	0.001543261953
428	0.001541008563
429	0.001534417981
430	0.00153016276
431	0.001524792178
432	0.001516434956
433	0.00150759437
434	0.001500114086
435	0.001496401167
436	0.001491409105
437	0.001484388418
438	0.001477093416
439	0.001465638492
440	0.001462679004
441	0.001456201542
442	0.001447413592
443	0.001441111219
444	0.001434387578
445	0.001430802279
446	0.001427474602
447	0.001423480305
448	0.001417518938
449	0.001412147118
450	0.00140897079
451	0.001402469423
452	0.001397782427
453	0.001389936869
454	0.001374934631
455	0.001370852036
456	0.00136606786
457	0.001357687058
458	0.001348867788
459	0.001343855834
460	0.001339401647
461	0.00133503621
462	0.001329327868
463	0.001325260096
464	0.001315526738
465	0.001311397731
466	0.001309681561
467	0.001302964479
468	0.001299904178
469	0.001295267164
470	0.00129061095
471	0.001284679906
472	0.001277777205
473	0.001274543354
474	0.001266670904
475	0.0012597466
476	0.001254466304
477	0.001247105743
478	0.001239487344
479	0.001236891275
480	0.001230197851
481	0.001228184007
482	0.001225084938
483	0.001223533633
484	0.001220287882
485	0.001215382139
486	0.001212638491
487	0.001209867045
488	0.001207046141
489	0.001203703289
490	0.001199570108
491	0.001195507859
492	0.001192331386
493	0.001185886091
494	0.001178474136
495	0.001170610342
496	0.001164025936
497	0.001160789476
498	0.001151688722
499	0.001148345334
